Person,Vote
17929,1
17930,1
17931,0
17932,1
17933,0
17934,1
17935,1
17936,1
17937,1
17938,0
17939,1
17940,1
17941,1
17942,0
17943,0
17944,1
17945,1
17946,0
17947,1
17948,0
17949,0
17950,1
17951,1
17952,1
17953,1
17954,0
17955,0
17956,1
17957,0
17958,1
17959,1
17960,0
17961,0
17962,0
17963,0
17964,1
17965,1
17966,0
17967,1
17968,1
17969,1
17970,1
17971,0
17972,1
17973,1
17974,1
17975,0
17976,0
17977,0
17978,1
17979,0
17980,1
17981,1
17982,1
17983,1
17984,0
17985,0
17986,0
17987,1
17988,0
17989,1
17990,0
17991,0
17992,1
17993,0
17994,0
17995,0
17996,1
17997,1
17998,0
17999,0
18000,0
18001,1
18002,0
18003,0
18004,0
18005,0
18006,0
18007,1
18008,1
18009,1
18010,1
18011,1
18012,0
18013,0
18014,0
18015,1
18016,0
18017,1
18018,1
18019,1
18020,0
18021,1
18022,1
18023,1
18024,1
18025,1
18026,0
18027,0
18028,1
18029,1
18030,1
18031,0
18032,1
18033,0
18034,1
18035,1
18036,0
18037,1
18038,1
18039,0
18040,1
18041,1
18042,1
18043,0
18044,1
18045,0
18046,0
18047,0
18048,0
18049,1
18050,1
18051,0
18052,1
18053,0
18054,1
18055,0
18056,0
18057,0
18058,0
18059,1
18060,1
18061,1
18062,0
18063,0
18064,1
18065,0
18066,1
18067,0
18068,0
18069,1
18070,1
18071,1
18072,1
18073,0
18074,0
18075,0
18076,0
18077,1
18078,0
18079,0
18080,0
18081,0
18082,0
18083,0
18084,0
18085,1
18086,0
18087,0
18088,1
18089,0
18090,1
18091,1
18092,0
18093,0
18094,0
18095,1
18096,1
18097,0
18098,0
18099,0
18100,0
18101,1
18102,1
18103,1
18104,1
18105,1
18106,0
18107,1
18108,1
18109,0
18110,1
18111,0
18112,1
18113,1
18114,1
18115,1
18116,0
18117,0
18118,0
18119,1
18120,1
18121,0
18122,1
18123,1
18124,0
18125,1
18126,0
18127,1
18128,0
18129,0
18130,1
18131,0
18132,0
18133,0
18134,1
18135,1
18136,1
18137,1
18138,1
18139,0
18140,0
18141,0
18142,1
18143,0
18144,0
18145,1
18146,1
18147,1
18148,1
18149,1
18150,1
18151,1
18152,1
18153,1
18154,0
18155,0
18156,0
18157,0
18158,1
18159,0
18160,1
18161,1
18162,1
18163,0
18164,1
18165,0
18166,1
18167,0
18168,0
18169,0
18170,0
18171,0
18172,0
18173,1
18174,0
18175,0
18176,1
18177,1
18178,1
18179,1
18180,1
18181,0
18182,1
18183,0
18184,1
18185,0
18186,1
18187,0
18188,1
18189,1
18190,0
18191,1
18192,0
18193,0
18194,0
18195,0
18196,1
18197,1
18198,1
18199,1
18200,1
18201,0
18202,1
18203,0
18204,0
18205,1
18206,0
18207,0
18208,0
18209,1
18210,1
18211,1
18212,1
18213,0
18214,0
18215,0
18216,1
18217,1
18218,0
18219,1
18220,1
18221,0
18222,0
18223,1
18224,0
18225,1
18226,1
18227,1
18228,0
18229,0
18230,1
18231,0
18232,0
18233,0
18234,0
18235,0
18236,0
18237,0
18238,1
18239,0
18240,1
18241,0
18242,0
18243,1
18244,1
18245,1
18246,0
18247,1
18248,1
18249,1
18250,0
18251,1
18252,1
18253,0
18254,0
18255,1
18256,0
18257,0
18258,0
18259,0
18260,0
18261,0
18262,0
18263,1
18264,0
18265,0
18266,1
18267,0
18268,1
18269,0
18270,0
18271,0
18272,0
18273,1
18274,0
18275,1
18276,0
18277,0
18278,0
18279,1
18280,1
18281,1
18282,0
18283,0
18284,0
18285,0
18286,0
18287,0
18288,1
18289,0
18290,1
18291,1
18292,1
18293,0
18294,0
18295,0
18296,0
18297,1
18298,1
18299,1
18300,1
18301,0
18302,1
18303,0
18304,0
18305,0
18306,1
18307,1
18308,1
18309,0
18310,1
18311,1
18312,0
18313,1
18314,1
18315,0
18316,0
18317,0
18318,1
18319,1
18320,1
18321,0
18322,0
18323,0
18324,0
18325,0
18326,0
18327,1
18328,0
18329,0
18330,1
18331,0
18332,0
18333,0
18334,1
18335,1
18336,0
18337,0
18338,0
18339,0
18340,0
18341,1
18342,0
18343,1
18344,1
18345,0
18346,0
18347,1
18348,1
18349,1
18350,1
18351,1
18352,0
18353,0
18354,0
18355,1
18356,1
18357,0
18358,0
18359,0
18360,1
18361,1
18362,1
18363,0
18364,0
18365,0
18366,1
18367,1
18368,0
18369,1
18370,1
18371,0
18372,1
18373,0
18374,0
18375,1
18376,1
18377,0
18378,1
18379,1
18380,0
18381,1
18382,0
18383,1
18384,1
18385,1
18386,0
18387,1
18388,1
18389,1
18390,1
18391,1
18392,1
18393,1
18394,0
18395,0
18396,0
18397,1
18398,0
18399,0
18400,1
18401,1
18402,0
18403,0
18404,1
18405,0
18406,1
18407,0
18408,0
18409,0
18410,1
18411,1
18412,0
18413,0
18414,0
18415,1
18416,0
18417,1
18418,0
18419,1
18420,0
18421,0
18422,0
18423,0
18424,0
18425,0
18426,1
18427,1
18428,0
18429,1
18430,1
18431,1
18432,1
18433,1
18434,1
18435,1
18436,1
18437,1
18438,1
18439,0
18440,1
18441,1
18442,0
18443,1
18444,0
18445,1
18446,0
18447,1
18448,0
18449,0
18450,0
18451,0
18452,0
18453,1
18454,0
18455,0
18456,0
18457,0
18458,0
18459,0
18460,1
18461,0
18462,0
18463,1
18464,1
18465,1
18466,0
18467,0
18468,1
18469,1
18470,0
18471,1
18472,1
18473,0
18474,0
18475,0
18476,0
18477,1
18478,0
18479,1
18480,0
18481,1
18482,1
18483,1
18484,1
18485,1
18486,1
18487,1
18488,0
18489,0
18490,1
18491,0
18492,1
18493,0
18494,1
18495,0
18496,1
18497,0
18498,0
18499,1
18500,0
18501,1
18502,1
18503,1
18504,0
18505,1
18506,1
18507,1
18508,1
18509,0
18510,1
18511,1
18512,1
18513,1
18514,0
18515,1
18516,0
18517,1
18518,1
18519,1
18520,0
18521,0
18522,0
18523,1
18524,1
18525,1
18526,1
18527,0
18528,0
18529,1
18530,0
18531,1
18532,1
18533,0
18534,1
18535,0
18536,1
18537,0
18538,0
18539,0
18540,1
18541,0
18542,1
18543,1
18544,0
18545,1
18546,0
18547,1
18548,0
18549,0
18550,1
18551,1
18552,1
18553,1
18554,1
18555,1
18556,1
18557,0
18558,0
18559,0
18560,1
18561,0
18562,0
18563,1
18564,1
18565,0
18566,1
18567,0
18568,0
18569,0
18570,1
18571,0
18572,0
18573,1
18574,1
18575,1
18576,1
18577,1
18578,0
18579,1
18580,1
18581,1
18582,1
18583,1
18584,1
18585,1
18586,1
18587,1
18588,1
18589,0
18590,1
18591,1
18592,0
18593,0
18594,1
18595,0
18596,1
18597,1
18598,1
18599,1
18600,1
18601,0
18602,1
18603,1
18604,1
18605,0
18606,0
18607,1
18608,1
18609,0
18610,1
18611,1
18612,0
18613,1
18614,0
18615,0
18616,1
18617,0
18618,0
18619,0
18620,1
18621,1
18622,1
18623,1
18624,1
18625,1
18626,1
18627,1
18628,1
18629,1
18630,1
18631,1
18632,0
18633,1
18634,1
18635,1
18636,1
18637,0
18638,0
18639,0
18640,1
18641,1
18642,0
18643,1
18644,0
18645,1
18646,0
18647,1
18648,0
18649,1
18650,1
18651,0
18652,1
18653,0
18654,0
18655,1
18656,1
18657,1
18658,0
18659,0
18660,1
18661,1
18662,0
18663,0
18664,1
18665,1
18666,1
18667,1
18668,1
18669,0
18670,1
18671,0
18672,1
18673,1
18674,0
18675,1
18676,0
18677,0
18678,0
18679,0
18680,1
18681,0
18682,0
18683,1
18684,1
18685,1
18686,0
18687,1
18688,0
18689,0
18690,0
18691,0
18692,0
18693,1
18694,1
18695,1
18696,1
18697,1
18698,1
18699,0
18700,0
18701,1
18702,0
18703,1
18704,1
18705,1
18706,0
18707,0
18708,1
18709,1
18710,0
18711,1
18712,1
18713,0
18714,0
18715,1
18716,1
18717,0
18718,0
18719,1
18720,0
18721,0
18722,1
18723,1
18724,0
18725,0
18726,0
18727,1
18728,0
18729,0
18730,0
18731,0
18732,0
18733,0
18734,0
18735,0
18736,0
18737,1
18738,0
18739,1
18740,1
18741,0
18742,0
18743,1
18744,0
18745,1
18746,0
18747,0
18748,0
18749,0
18750,0
18751,0
18752,1
18753,1
18754,1
18755,0
18756,1
18757,1
18758,0
18759,1
18760,0
18761,0
18762,1
18763,1
18764,1
18765,0
18766,1
18767,0
18768,1
18769,1
18770,1
18771,1
18772,0
18773,0
18774,1
18775,1
18776,0
18777,1
18778,0
18779,1
18780,1
18781,0
18782,0
18783,0
18784,0
18785,0
18786,1
18787,0
18788,1
18789,0
18790,1
18791,0
18792,1
18793,0
18794,0
18795,1
18796,0
18797,0
18798,0
18799,0
18800,1
18801,1
18802,0
18803,1
18804,0
18805,0
18806,0
18807,0
18808,0
18809,0
18810,0
18811,0
18812,0
18813,0
18814,1
18815,1
18816,1
18817,0
18818,0
18819,1
18820,0
18821,1
18822,0
18823,1
18824,1
18825,1
18826,0
18827,0
18828,0
18829,0
18830,0
18831,0
18832,0
18833,0
18834,1
18835,0
18836,0
18837,1
18838,0
18839,1
18840,0
18841,1
18842,1
18843,1
18844,0
18845,1
18846,0
18847,0
18848,0
18849,0
18850,1
18851,0
18852,1
18853,1
18854,1
18855,1
18856,0
18857,0
18858,0
18859,1
18860,0
18861,0
18862,1
18863,0
18864,1
18865,1
18866,1
18867,0
18868,0
18869,1
18870,1
18871,0
18872,1
18873,0
18874,0
18875,1
18876,0
18877,0
18878,0
18879,1
18880,1
18881,0
18882,1
18883,1
18884,0
18885,0
18886,1
18887,1
18888,1
18889,1
18890,1
18891,0
18892,0
18893,1
18894,1
18895,0
18896,1
18897,1
18898,0
18899,1
18900,0
18901,0
18902,1
18903,0
18904,1
18905,1
18906,1
18907,1
18908,0
18909,0
18910,0
18911,0
18912,1
18913,0
18914,1
18915,1
18916,1
18917,0
18918,0
18919,0
18920,0
18921,1
18922,1
18923,1
18924,1
18925,1
18926,1
18927,0
18928,1
18929,0
18930,1
18931,1
18932,0
18933,1
18934,1
18935,1
18936,0
18937,0
18938,0
18939,1
18940,1
18941,1
18942,0
18943,0
18944,1
18945,1
18946,0
18947,1
18948,0
18949,0
18950,1
18951,0
18952,0
18953,1
18954,1
18955,0
18956,0
18957,1
18958,1
18959,1
18960,0
18961,0
18962,0
18963,1
18964,1
18965,0
18966,0
18967,0
18968,0
18969,0
18970,0
18971,1
18972,0
18973,1
18974,1
18975,1
18976,0
18977,1
18978,1
18979,1
18980,1
18981,0
18982,1
18983,0
18984,1
18985,1
18986,0
18987,1
18988,0
18989,0
18990,1
18991,1
18992,0
18993,1
18994,1
18995,0
18996,0
18997,1
18998,0
18999,0
19000,0
19001,0
19002,1
19003,0
19004,1
19005,0
19006,1
19007,0
19008,1
19009,0
19010,0
19011,1
19012,1
19013,0
19014,0
19015,0
19016,1
19017,1
19018,0
19019,0
19020,0
19021,1
19022,1
19023,1
19024,0
19025,1
19026,1
19027,1
19028,1
19029,0
19030,1
19031,1
19032,1
19033,0
19034,1
19035,1
19036,0
19037,1
19038,1
19039,0
19040,1
19041,1
19042,1
19043,1
19044,1
19045,1
19046,0
19047,0
19048,1
19049,0
19050,0
19051,0
19052,0
19053,1
19054,1
19055,1
19056,0
19057,1
19058,1
19059,1
19060,0
19061,0
19062,0
19063,1
19064,1
19065,0
19066,1
19067,0
19068,1
19069,1
19070,0
19071,1
19072,0
19073,0
19074,0
19075,1
19076,0
19077,1
19078,1
19079,0
19080,0
19081,0
19082,1
19083,1
19084,0
19085,0
19086,1
19087,1
19088,0
19089,0
19090,1
19091,1
19092,1
19093,0
19094,0
19095,1
19096,0
19097,0
19098,1
19099,0
19100,0
19101,0
19102,0
19103,1
19104,1
19105,1
19106,0
19107,1
19108,1
19109,0
19110,0
19111,1
19112,1
19113,1
19114,0
19115,0
19116,0
19117,1
19118,1
19119,1
19120,1
19121,0
19122,0
19123,1
19124,1
19125,1
19126,1
19127,0
19128,0
19129,1
19130,0
19131,0
19132,1
19133,1
19134,1
19135,1
19136,1
19137,0
19138,1
19139,1
19140,1
19141,0
19142,0
19143,1
19144,1
19145,1
19146,1
19147,1
19148,0
19149,0
19150,1
19151,0
19152,0
19153,0
19154,1
19155,1
19156,1
19157,0
19158,1
19159,1
19160,1
19161,1
19162,0
19163,0
19164,1
19165,1
19166,0
19167,0
19168,1
19169,1
19170,1
19171,0
19172,0
19173,0
19174,1
19175,1
19176,1
19177,0
19178,1
19179,0
19180,0
19181,1
19182,1
19183,1
19184,1
19185,1
19186,1
19187,0
19188,0
19189,1
19190,1
19191,0
19192,1
19193,1
19194,1
19195,1
19196,1
19197,0
19198,0
19199,0
19200,0
19201,1
19202,1
19203,1
19204,1
19205,1
19206,0
19207,1
19208,0
19209,1
19210,1
19211,1
19212,0
19213,1
19214,1
19215,1
19216,1
19217,1
19218,1
19219,0
19220,1
19221,0
19222,1
19223,1
19224,1
19225,1
19226,0
19227,1
19228,1
19229,0
19230,0
19231,1
19232,0
19233,1
19234,1
19235,0
19236,0
19237,1
19238,0
19239,1
19240,1
19241,1
19242,1
19243,0
19244,1
19245,0
19246,0
19247,1
19248,0
19249,1
19250,1
19251,0
19252,0
19253,0
19254,1
19255,0
19256,1
19257,0
19258,0
19259,0
19260,1
19261,1
19262,1
19263,0
19264,0
19265,0
19266,0
19267,1
19268,0
19269,1
19270,1
19271,0
19272,0
19273,1
19274,0
19275,0
19276,0
19277,0
19278,0
19279,0
19280,1
19281,0
19282,0
19283,1
19284,1
19285,0
19286,1
19287,1
19288,0
19289,1
19290,1
19291,0
19292,1
19293,1
19294,1
19295,1
19296,0
19297,1
19298,1
19299,0
19300,1
19301,0
19302,1
19303,0
19304,1
19305,0
19306,0
19307,1
19308,1
19309,0
19310,1
19311,1
19312,1
19313,0
19314,1
19315,0
19316,1
19317,0
19318,1
19319,1
19320,1
19321,1
19322,0
19323,1
19324,0
19325,0
19326,0
19327,0
19328,0
19329,0
19330,1
19331,0
19332,1
19333,0
19334,1
19335,0
19336,0
19337,1
19338,0
19339,1
19340,0
19341,1
19342,0
19343,0
19344,1
19345,1
19346,0
19347,1
19348,1
19349,0
19350,1
19351,1
19352,0
19353,1
19354,1
19355,0
19356,0
19357,0
19358,0
19359,0
19360,0
19361,1
19362,1
19363,0
19364,0
19365,1
19366,0
19367,0
19368,1
19369,1
19370,1
19371,0
19372,0
19373,1
19374,1
19375,0
19376,1
19377,1
19378,1
19379,0
19380,0
19381,0
19382,1
19383,1
19384,0
19385,1
19386,1
19387,0
19388,0
19389,0
19390,0
19391,0
19392,1
19393,1
19394,0
19395,1
19396,0
19397,1
19398,0
19399,0
19400,1
19401,1
19402,0
19403,1
19404,0
19405,1
19406,1
19407,0
19408,1
19409,0
19410,1
19411,1
19412,1
19413,0
19414,0
19415,0
19416,1
19417,0
19418,0
19419,1
19420,0
19421,0
19422,1
19423,0
19424,1
19425,0
19426,1
19427,0
19428,1
19429,0
19430,0
19431,0
19432,0
19433,0
19434,0
19435,0
19436,0
19437,1
19438,0
19439,1
19440,1
19441,0
19442,1
19443,1
19444,1
19445,1
19446,0
19447,1
19448,1
19449,1
19450,1
19451,1
19452,1
19453,1
19454,0
19455,1
19456,0
19457,0
19458,1
19459,0
19460,1
19461,0
19462,1
19463,0
19464,0
19465,0
19466,0
19467,1
19468,1
19469,0
19470,1
19471,1
19472,0
19473,0
19474,0
19475,0
19476,1
19477,1
19478,0
19479,0
19480,1
19481,1
19482,0
19483,1
19484,1
19485,1
19486,1
19487,0
19488,1
19489,1
19490,0
19491,0
19492,0
19493,1
19494,1
19495,1
19496,0
19497,1
19498,0
19499,0
19500,1
19501,1
19502,0
19503,1
19504,0
19505,0
19506,0
19507,0
19508,1
19509,0
19510,0
19511,1
19512,1
19513,1
19514,0
19515,1
19516,0
19517,1
19518,1
19519,1
19520,1
19521,1
19522,0
19523,1
19524,1
19525,1
19526,0
19527,1
19528,1
19529,1
19530,1
19531,0
19532,1
19533,0
19534,0
19535,0
19536,1
19537,0
19538,0
19539,0
19540,0
19541,1
19542,1
19543,1
19544,0
19545,1
19546,0
19547,0
19548,0
19549,1
19550,1
19551,0
19552,0
19553,1
19554,0
19555,0
19556,0
19557,1
19558,1
19559,1
19560,1
19561,1
19562,1
19563,1
19564,0
19565,1
19566,0
19567,1
19568,0
19569,1
19570,1
19571,0
19572,0
19573,0
19574,1
19575,1
19576,1
19577,0
19578,0
19579,0
19580,0
19581,1
19582,0
19583,1
19584,0
19585,0
19586,0
19587,1
19588,0
19589,1
19590,1
19591,0
19592,1
19593,0
19594,0
19595,0
19596,1
19597,0
19598,0
19599,1
19600,1
19601,1
19602,1
19603,1
19604,0
19605,0
19606,1
19607,0
19608,0
19609,1
19610,0
19611,1
19612,0
19613,1
19614,0
19615,0
19616,1
19617,0
19618,1
19619,0
19620,1
19621,1
19622,1
19623,1
19624,1
19625,0
19626,1
19627,0
19628,1
19629,0
19630,0
19631,0
19632,0
19633,0
19634,1
19635,0
19636,1
19637,0
19638,1
19639,1
19640,1
19641,1
19642,1
19643,1
19644,0
19645,1
19646,0
19647,0
19648,1
19649,0
19650,0
19651,0
19652,0
19653,0
19654,0
19655,1
19656,0
19657,0
19658,1
19659,1
19660,1
19661,0
19662,0
19663,0
19664,0
19665,0
19666,1
19667,0
19668,1
19669,0
19670,0
19671,0
19672,0
19673,1
19674,0
19675,1
19676,1
19677,0
19678,0
19679,0
19680,0
19681,0
19682,1
19683,0
19684,0
19685,1
19686,1
19687,1
19688,0
19689,1
19690,0
19691,0
19692,1
19693,0
19694,1
19695,1
19696,0
19697,1
19698,0
19699,0
19700,1
19701,1
19702,0
19703,0
19704,1
19705,1
19706,1
19707,1
19708,0
19709,0
19710,1
19711,1
19712,0
19713,1
19714,1
19715,0
19716,0
19717,0
19718,0
19719,0
19720,1
19721,0
19722,1
19723,1
19724,1
19725,0
19726,1
19727,0
19728,0
19729,0
19730,1
19731,1
19732,0
19733,1
19734,0
19735,0
19736,0
19737,0
19738,0
19739,1
19740,1
19741,0
19742,1
19743,0
19744,1
19745,1
19746,0
19747,0
19748,1
19749,0
19750,1
19751,1
19752,1
19753,1
19754,1
19755,1
19756,1
19757,0
19758,0
19759,1
19760,1
19761,1
19762,0
19763,1
19764,1
19765,0
19766,1
19767,0
19768,1
19769,1
19770,0
19771,0
19772,0
19773,1
19774,0
19775,1
19776,0
19777,1
19778,0
19779,0
19780,0
19781,1
19782,0
19783,0
19784,1
19785,0
19786,0
19787,1
19788,1
19789,1
19790,0
19791,1
19792,1
19793,0
19794,1
19795,0
19796,0
19797,1
19798,1
19799,1
19800,0
19801,1
19802,1
19803,1
19804,0
19805,1
19806,0
19807,0
19808,0
19809,0
19810,1
19811,0
19812,0
19813,0
19814,1
19815,0
19816,0
19817,1
19818,0
19819,1
19820,1
19821,0
19822,1
19823,0
19824,1
19825,0
19826,1
19827,1
19828,0
19829,1
19830,0
19831,0
19832,0
19833,1
19834,0
19835,1
19836,1
19837,1
19838,1
19839,1
19840,1
19841,0
19842,1
19843,1
19844,0
19845,0
19846,0
19847,1
19848,0
19849,1
19850,0
19851,0
19852,1
19853,0
19854,1
19855,0
19856,0
19857,0
19858,1
19859,1
19860,0
19861,0
19862,1
19863,1
19864,1
19865,1
19866,1
19867,1
19868,1
19869,1
19870,1
19871,1
19872,1
19873,1
19874,1
19875,1
19876,0
19877,0
19878,0
19879,1
19880,0
19881,0
19882,0
19883,1
19884,0
19885,0
19886,0
19887,0
19888,0
19889,1
19890,1
19891,1
19892,1
19893,0
19894,1
19895,0
19896,1
19897,0
19898,0
19899,0
19900,0
19901,1
19902,1
19903,0
19904,0
19905,0
19906,0
19907,1
19908,0
19909,1
19910,1
19911,0
19912,0
19913,1
19914,0
19915,0
19916,1
19917,1
19918,1
19919,0
19920,0
19921,1
19922,1
19923,0
19924,1
19925,0
19926,1
19927,0
19928,1
19929,1
19930,0
19931,0
19932,1
19933,1
19934,1
19935,0
19936,1
19937,1
19938,1
19939,0
19940,0
19941,1
19942,1
19943,0
19944,1
19945,1
19946,0
19947,1
19948,1
19949,0
19950,0
19951,0
19952,1
19953,1
19954,0
19955,0
19956,0
19957,1
19958,0
19959,0
19960,1
19961,1
19962,1
19963,0
19964,0
19965,1
19966,0
19967,0
19968,0
19969,1
19970,0
19971,1
19972,0
19973,1
19974,0
19975,0
19976,1
19977,0
19978,0
19979,0
19980,0
19981,0
19982,1
19983,0
19984,1
19985,1
19986,1
19987,0
19988,1
19989,0
19990,0
19991,1
19992,1
19993,1
19994,0
19995,1
19996,0
19997,1
19998,1
19999,1
20000,1
20001,1
20002,0
20003,0
20004,0
20005,1
20006,1
20007,0
20008,0
20009,0
20010,1
20011,0
20012,0
20013,1
20014,0
20015,1
20016,1
20017,1
20018,1
20019,1
20020,0
20021,0
20022,0
20023,0
20024,0
20025,1
20026,1
20027,0
20028,1
20029,0
20030,1
20031,0
20032,0
20033,0
20034,0
20035,0
20036,0
20037,0
20038,1
20039,0
20040,1
20041,1
20042,1
20043,0
20044,0
20045,1
20046,0
20047,0
20048,0
20049,1
20050,1
20051,0
20052,0
20053,0
20054,0
20055,0
20056,1
20057,1
20058,1
20059,0
20060,0
20061,0
20062,1
20063,1
20064,0
20065,0
20066,0
20067,0
20068,1
20069,1
20070,1
20071,1
20072,1
20073,0
20074,1
20075,1
20076,1
20077,1
20078,1
20079,0
20080,0
20081,1
20082,0
20083,0
20084,0
20085,1
20086,1
20087,0
20088,1
20089,1
20090,0
20091,0
20092,1
20093,1
20094,1
20095,1
20096,1
20097,0
20098,0
20099,0
20100,1
20101,1
20102,0
20103,0
20104,0
20105,0
20106,0
20107,1
20108,0
20109,1
20110,0
20111,0
20112,0
20113,0
20114,0
20115,1
20116,0
20117,0
20118,0
20119,1
20120,0
20121,1
20122,0
20123,0
20124,0
20125,0
20126,0
20127,0
20128,0
20129,1
20130,1
